导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间s
2026/7/11 10:23,0.137633,0,0,23.139524,0.130787,85.2
2026/7/11 10:23,0.136205,0,0,23.139524,0.128545,85.4
2026/7/11 10:23,0.135151,0,0,23.139524,0.128328,85.6
2026/7/11 10:23,0.134367,0,0,23.139524,0.126157,85.8
2026/7/11 10:23,0.133162,0,0,23.139524,0.125868,86
2026/7/11 10:23,0.131815,0,0,23.139524,0.125868,86.2
2026/7/11 10:23,0.130835,0,0,23.139524,0.123409,86.4
2026/7/11 10:23,0.129533,0,0,23.139524,0.123409,86.6
2026/7/11 10:23,0.12897,0,0,23.139524,0.1216,86.8
2026/7/11 10:23,0.127587,0,0,23.139524,0.120949,87
2026/7/11 10:23,0.126765,0,0,23.139524,0.120949,87.2
2026/7/11 10:23,0.12553,0,0,23.139524,0.11849,87.4
2026/7/11 10:23,0.124998,0,0,23.139524,0.11849,87.6
2026/7/11 10:23,0.124207,0,0,23.139524,0.11726,87.8
2026/7/11 10:23,0.122914,0,0,23.139524,0.11603,88
2026/7/11 10:23,0.121736,0,0,23.139524,0.11603,88.2
2026/7/11 10:23,0.121231,0,0,23.139524,0.113498,88.4
2026/7/11 10:23,0.119726,0,0,23.139524,0.113498,88.6
2026/7/11 10:23,0.119238,0,0,23.139524,0.113498,88.8
2026/7/11 10:23,0.118113,0,0,23.139524,0.111183,89
2026/7/11 10:23,0.117625,0,0,23.139524,0.111039,89.2
2026/7/11 10:23,0.116181,0,0,23.139524,0.10923,89.4
2026/7/11 10:23,0.115709,0,0,23.139524,0.108579,89.6
2026/7/11 10:23,0.114545,0,0,23.139524,0.106771,89.8
2026/7/11 10:23,0.114077,0,0,23.139524,0.107567,90
2026/7/11 10:23,0.112797,0,0,23.139524,0.10612,90.2
2026/7/11 10:23,0.111898,0,0,23.139524,0.10612,90.4
2026/7/11 10:23,0.111225,0,0,23.139524,0.10612,90.6
2026/7/11 10:23,0.110791,0,0,23.139524,0.10366,90.8
2026/7/11 10:23,0.109697,0,0,23.139524,0.10366,91
2026/7/11 10:23,0.108704,0,0,23.139524,0.103516,91.2
2026/7/11 10:23,0.107976,0,0,23.139524,0.101201,91.4
2026/7/11 10:23,0.107431,0,0,23.139524,0.101201,91.6
2026/7/11 10:23,0.106603,0,0,23.139524,0.09932,91.8
2026/7/11 10:23,0.10567,0,0,23.139524,0.099392,92
2026/7/11 10:23,0.10499,0,0,23.139524,0.098741,92.2
2026/7/11 10:23,0.104478,0,0,23.139524,0.097367,92.4
2026/7/11 10:23,0.103687,0,0,23.139524,0.096354,92.6
2026/7/11 10:23,0.102815,0,0,23.139524,0.096282,92.8
2026/7/11 10:23,0.102179,0,0,23.139524,0.096282,93
2026/7/11 10:23,0.101337,0,0,23.139524,0.095052,93.2
2026/7/11 10:23,0.100977,0,0,23.139524,0.096209,93.4
2026/7/11 10:23,0.100082,0,0,23.139524,0.09375,93.6
2026/7/11 10:23,0.09956,0,0,23.139524,0.09375,93.8
2026/7/11 10:23,0.098765,0,0,23.139524,0.091363,94
2026/7/11 10:23,0.098429,0,0,23.139524,0.091435,94.2
2026/7/11 10:23,0.097934,0,0,23.139524,0.091291,94.4
2026/7/11 10:23,0.097122,0,0,23.139524,0.091291,94.6
2026/7/11 10:23,0.096392,0,0,23.139524,0.091291,94.8
2026/7/11 10:23,0.096075,0,0,23.139524,0.089554,95
2026/7/11 10:23,0.095143,0,0,23.139524,0.088831,95.2
2026/7/11 10:23,0.094847,0,0,23.139524,0.088831,95.4
2026/7/11 10:23,0.09416,0,0,23.139524,0.088831,95.6
2026/7/11 10:23,0.09386,0,0,23.139524,0.086733,95.8
2026/7/11 10:23,0.093005,0,0,23.139524,0.087601,96
2026/7/11 10:23,0.092433,0,0,23.139524,0.086372,96.2
2026/7/11 10:23,0.092025,0,0,23.139524,0.086372,96.4
2026/7/11 10:23,0.091749,0,0,23.139524,0.086372,96.6
2026/7/11 10:23,0.091083,0,0,23.139524,0.085142,96.8
2026/7/11 10:23,0.090484,0,0,23.139524,0.083912,97
2026/7/11 10:23,0.090103,0,0,23.139524,0.083912,97.2
2026/7/11 10:23,0.089729,0,0,23.139524,0.083912,97.4
2026/7/11 10:23,0.089235,0,0,23.139524,0.083912,97.6
2026/7/11 10:23,0.088689,0,0,23.139524,0.083912,97.8
2026/7/11 10:23,0.088289,0,0,23.139524,0.081959,98
2026/7/11 10:23,0.087767,0,0,23.139524,0.081453,98.2
2026/7/11 10:23,0.087548,0,0,23.139524,0.081453,98.4
2026/7/11 10:23,0.087033,0,0,23.139524,0.081453,98.6
2026/7/11 10:23,0.086659,0,0,23.139524,0.081453,98.8
2026/7/11 10:23,0.086181,0,0,23.139524,0.081453,99
2026/7/11 10:23,0.085976,0,0,23.139524,0.079572,99.2
2026/7/11 10:23,0.085471,0,0,23.139524,0.078993,99.4
2026/7/11 10:23,0.085178,0,0,23.139524,0.078993,99.6
2026/7/11 10:23,0.084737,0,0,23.139524,0.078993,99.8
2026/7/11 10:23,0.084552,0,0,23.139524,0.078993,100
2026/7/11 10:23,0.084232,0,0,23.139524,0.078993,100.2
2026/7/11 10:23,0.083828,0,0,23.139524,0.078848,100.4
2026/7/11 10:23,0.083427,0,0,23.139524,0.076751,100.6
2026/7/11 10:23,0.083259,0,0,23.139524,0.076678,100.8
2026/7/11 10:23,0.082767,0,0,23.139524,0.076606,101
2026/7/11 10:23,0.082609,0,0,23.139524,0.076534,101.2
2026/7/11 10:23,0.082225,0,0,23.139524,0.076534,101.4
2026/7/11 10:23,0.08207,0,0,23.139524,0.076534,101.6
2026/7/11 10:23,0.08166,0,0,23.139524,0.076534,101.8
2026/7/11 10:23,0.08138,0,0,23.139524,0.076534,102
2026/7/11 10:23,0.081175,0,0,23.139524,0.076534,102.2
2026/7/11 10:23,0.080973,0,0,23.139524,0.076389,102.4
2026/7/11 10:23,0.080707,0,0,23.139524,0.074291,102.6
2026/7/11 10:23,0.080418,0,0,23.139524,0.074942,102.8
2026/7/11 10:23,0.080212,0,0,23.139524,0.074002,103
2026/7/11 10:23,0.080057,0,0,23.139524,0.074002,103.2
2026/7/11 10:23,0.079828,0,0,23.139524,0.074002,103.4
2026/7/11 10:23,0.079559,0,0,23.130482,0.074002,103.6
2026/7/11 10:23,0.079384,0,0,23.139524,0.074002,103.8
2026/7/11 10:23,0.079152,0,0,23.139524,0.074002,104
2026/7/11 10:23,0.079054,0,0,23.139524,0.074002,104.2
2026/7/11 10:23,0.078815,0,0,23.139524,0.073712,104.4
2026/7/11 10:23,0.07868,0,0,23.139524,0.074002,104.6
2026/7/11 10:23,0.078478,0,0,23.139524,0.073857,104.8
2026/7/11 10:23,0.078404,0,0,23.139524,0.073785,105
2026/7/11 10:23,0.07828,0,0,23.139524,0.073423,105.2
2026/7/11 10:23,0.078084,0,0,23.139524,0.071542,105.4
2026/7/11 10:23,0.077923,0,0,23.139524,0.071542,105.6
2026/7/11 10:23,0.077845,0,0,23.139524,0.071542,105.8
2026/7/11 10:23,0.077643,0,0,23.139524,0.071542,106
2026/7/11 10:23,0.077586,0,0,23.139524,0.071542,106.2
2026/7/11 10:23,0.077448,0,0,23.139524,0.071542,106.4
2026/7/11 10:23,0.077388,0,0,23.139524,0.071542,106.6
2026/7/11 10:23,0.077388,0,0,23.139524,0.071542,106.8
2026/7/11 10:23,0.077142,0,0,23.139524,0.071542,107
2026/7/11 10:23,0.077061,0,0,23.139524,0.071542,107.2
2026/7/11 10:23,0.077004,0,0,23.139524,0.071542,107.4
2026/7/11 10:23,0.07692,0,0,23.139524,0.071542,107.6
2026/7/11 10:23,0.076829,0,0,23.139524,0.071542,107.8
2026/7/11 10:23,0.076768,0,0,23.139524,0.071542,108
2026/7/11 10:24,0.076684,0,0,23.139524,0.071542,108.2
2026/7/11 10:24,0.076654,0,0,23.139524,0.071542,108.4
2026/7/11 10:24,0.076607,0,0,23.139524,0.071542,108.6
2026/7/11 10:24,0.076532,0,0,23.139524,0.071542,108.8
2026/7/11 10:24,0.076472,0,0,23.139524,0.071542,109
2026/7/11 10:24,0.076452,0,0,23.139524,0.071542,109.2
2026/7/11 10:24,0.076408,0,0,23.139524,0.071542,109.4
2026/7/11 10:24,0.076357,0,0,23.139524,0.071542,109.6
2026/7/11 10:24,0.076304,0,0,23.139524,0.071542,109.8
2026/7/11 10:24,0.07628,0,0,23.139524,0.071542,110
2026/7/11 10:24,0.076226,0,0,23.139524,0.071542,110.2
2026/7/11 10:24,0.076213,0,0,23.139524,0.070168,110.4
2026/7/11 10:24,0.076169,0,0,23.139524,0.071542,110.6
2026/7/11 10:24,0.076149,0,0,23.139524,0.070964,110.8
2026/7/11 10:24,0.076102,0,0,23.139524,0.071542,111
2026/7/11 10:24,0.076075,0,0,23.139524,0.071542,111.2
2026/7/11 10:24,0.076048,0,0,23.139524,0.069734,111.4
2026/7/11 10:24,0.076027,0,0,23.139524,0.07147,111.6
2026/7/11 10:24,0.075997,0,0,23.139524,0.070312,111.8
2026/7/11 10:24,0.075974,0,0,23.139524,0.071325,112
2026/7/11 10:24,0.075953,0,0,23.139524,0.07147,112.2
2026/7/11 10:24,0.075933,0,0,23.139524,0.071108,112.4
2026/7/11 10:24,0.075916,0,0,23.139524,0.071542,112.6
2026/7/11 10:24,0.075886,0,0,23.139524,0.069661,112.8
2026/7/11 10:24,0.075873,0,0,23.139524,0.071398,113
2026/7/11 10:24,0.075839,0,0,23.139524,0.070457,113.2
2026/7/11 10:24,0.075825,0,0,23.139524,0.0693,113.4
2026/7/11 10:24,0.075805,0,0,23.139524,0.069083,113.6
2026/7/11 10:24,0.075792,0,0,23.139524,0.071542,113.8
2026/7/11 10:24,0.075765,0,0,23.139524,0.069589,114
2026/7/11 10:24,0.075758,0,0,23.139524,0.070168,114.2
2026/7/11 10:24,0.075735,0,0,23.139524,0.069734,114.4
2026/7/11 10:24,0.075718,0,0,23.139524,0.069155,114.6
2026/7/11 10:24,0.075694,0,0,23.139524,0.069155,114.8
2026/7/11 10:24,0.075687,0,0,23.139524,0.069444,115
2026/7/11 10:24,0.075664,0,0,23.139524,0.069589,115.2
2026/7/11 10:24,0.075654,0,0,23.139524,0.0693,115.4
2026/7/11 10:24,0.075634,0,0,23.139524,0.069589,115.6
2026/7/11 10:24,0.075627,0,0,23.139524,0.069083,115.8
2026/7/11 10:24,0.075607,0,0,23.139524,0.069589,116
2026/7/11 10:24,0.075586,0,0,23.139524,0.069083,116.2
2026/7/11 10:24,0.075583,0,0,23.139524,0.069083,116.4
2026/7/11 10:24,0.075563,0,0,23.139524,0.069083,116.6
2026/7/11 10:24,0.075549,0,0,23.139524,0.071325,116.8
2026/7/11 10:24,0.075536,0,0,23.139524,0.069083,117
2026/7/11 10:24,0.075526,0,0,23.139524,0.069444,117.2
2026/7/11 10:24,0.075509,0,0,23.139524,0.069083,117.4
2026/7/11 10:24,0.075499,0,0,23.130482,0.069155,117.6
2026/7/11 10:24,0.075479,0,0,23.139524,0.069227,117.8
2026/7/11 10:24,0.075472,0,0,23.139524,0.069083,118
2026/7/11 10:24,0.075452,0,0,23.139524,0.070964,118.2
2026/7/11 10:24,0.075448,0,0,23.139524,0.069227,118.4
2026/7/11 10:24,0.075428,0,0,23.139524,0.071036,118.6
2026/7/11 10:24,0.075422,0,0,23.139524,0.069083,118.8
2026/7/11 10:24,0.075408,0,0,23.139524,0.069083,119
2026/7/11 10:24,0.075398,0,0,23.139524,0.069589,119.2
2026/7/11 10:24,0.075384,0,0,23.139524,0.070964,119.4
2026/7/11 10:24,0.075371,0,0,23.139524,0.069083,119.6
2026/7/11 10:24,0.075361,0,0,23.139524,0.069083,119.8
2026/7/11 10:24,0.075351,0,0,23.139524,0.069083,120
2026/7/11 10:24,0.075337,0,0,23.139524,0.070312,120.2
2026/7/11 10:24,0.075331,0,0,23.139524,0.069227,120.4
2026/7/11 10:24,0.075321,0,0,23.139524,0.069155,120.6
2026/7/11 10:24,0.075307,0,0,23.139524,0.069083,120.8
2026/7/11 10:24,0.085952,15,16,23.139524,0.166884,121
2026/7/11 10:24,0.100832,83,163,23.139524,0.185836,121.2
2026/7/11 10:24,0.111828,345,222,23.139524,0.185113,121.4
2026/7/11 10:24,0.12285,458,226,23.139524,0.185547,121.6
2026/7/11 10:24,0.137266,499,227,23.139524,0.185619,121.8
2026/7/11 10:24,0.153459,508,226,23.139524,0.187572,122
2026/7/11 10:24,0.165144,509,224,23.139524,0.187572,122.2
2026/7/11 10:24,0.173901,505,221,23.139524,0.190032,122.4
2026/7/11 10:24,0.187269,498,216,23.139524,0.190032,122.6
2026/7/11 10:24,0.201779,490,214,23.288723,0.190104,122.8
2026/7/11 10:24,0.211994,479,207,23.220905,0.190177,123
2026/7/11 10:24,0.225049,472,199,23.293245,0.192564,123.2
2026/7/11 10:24,0.230453,455,188,23.293245,0.192564,123.4
2026/7/11 10:24,0.24307,436,178,23.257074,0.192708,123.6
2026/7/11 10:24,0.249992,410,172,23.175694,0.195023,123.8
2026/7/11 10:24,0.259853,386,160,23.293245,0.195023,124
2026/7/11 10:24,0.263741,374,145,23.220905,0.19741,124.2
2026/7/11 10:24,0.269256,348,132,23.175694,0.197483,124.4
2026/7/11 10:24,0.277228,320,118,23.293245,0.197483,124.6
2026/7/11 10:24,0.283328,279,110,23.257074,0.198929,124.8
2026/7/11 10:24,0.28557,256,95,23.216385,0.199942,125
2026/7/11 10:24,0.291017,212,79,23.284203,0.199942,125.2
2026/7/11 10:24,0.292381,166,65,23.16213,0.201895,125.4
2026/7/11 10:24,0.294764,115,50,23.216385,0.202402,125.6
2026/7/11 10:24,0.295478,71,44,23.288723,0.202402,125.8
2026/7/11 10:24,0.296764,51,32,23.144045,0.20298,126
2026/7/11 10:24,0.297148,30,22,23.293245,0.204789,126.2
2026/7/11 10:24,0.297384,21,16,23.275162,0.204861,126.4
2026/7/11 10:24,0.297505,15,13,23.157608,0.204861,126.6
2026/7/11 10:24,0.297814,12,12,23.216385,0.205006,126.8
2026/7/11 10:24,0.298124,10,11,23.284203,0.207321,127
2026/7/11 10:24,0.298232,9,10,23.157608,0.207321,127.2
2026/7/11 10:24,0.29836,8,8,23.293245,0.207321,127.4
2026/7/11 10:24,0.298575,7,8,23.257074,0.207321,127.6
2026/7/11 10:24,0.298824,6,8,23.148567,0.209852,127.8
2026/7/11 10:24,0.298993,5,7,23.293245,0.20855,128
2026/7/11 10:24,0.299185,5,5,23.257074,0.209852,128.2
2026/7/11 10:24,0.299309,5,6,23.175694,0.209852,128.4
2026/7/11 10:24,0.299575,4,5,23.293245,0.21101,128.6
2026/7/11 10:24,0.299737,4,5,23.275162,0.212312,128.8
2026/7/11 10:24,0.299922,4,4,23.216385,0.212312,129
2026/7/11 10:24,0.300009,4,4,23.288723,0.213252,129.2
2026/7/11 10:24,0.300168,4,4,23.220905,0.212601,129.4
2026/7/11 10:24,0.300417,3,3,23.144045,0.214771,129.6
2026/7/11 10:24,0.300592,3,3,23.288723,0.214771,129.8
2026/7/11 10:24,0.300659,2,3,23.284203,0.216001,130
2026/7/11 10:24,0.300939,2,2,23.216385,0.214844,130.2
2026/7/11 10:24,0.301043,3,3,23.288723,0.216942,130.4
2026/7/11 10:24,0.301191,2,1,23.257074,0.217231,130.6
2026/7/11 10:24,0.301279,2,2,23.157608,0.217231,130.8
2026/7/11 10:24,0.301484,2,1,23.293245,0.217231,131
2026/7/11 10:24,0.301646,2,2,23.220905,0.21781,131.2
2026/7/11 10:24,0.30175,2,2,23.216385,0.21969,131.4
2026/7/11 10:24,0.301821,2,1,23.288723,0.21969,131.6
2026/7/11 10:24,0.301999,2,1,23.144045,0.21969,131.8
2026/7/11 10:24,0.302322,2,1,23.293245,0.221499,132
2026/7/11 10:24,0.302393,2,2,23.284203,0.219763,132.2
2026/7/11 10:24,0.302518,2,1,23.220905,0.220269,132.4
2026/7/11 10:24,0.302561,1,0,23.216385,0.221933,132.6
2026/7/11 10:24,0.302693,1,0,23.288723,0.22215,132.8
2026/7/11 10:24,0.302777,1,0,23.144045,0.22215,133
2026/7/11 10:24,0.302942,1,1,23.288723,0.22338,133.2
2026/7/11 10:24,0.303093,1,1,23.275162,0.224609,133.4
2026/7/11 10:24,0.30315,1,0,23.225426,0.224609,133.6
2026/7/11 10:24,0.303241,1,0,23.293245,0.224609,133.8
2026/7/11 10:24,0.303262,1,1,23.275162,0.224609,134
2026/7/11 10:24,0.303352,1,0,23.225426,0.224609,134.2
2026/7/11 10:24,0.30343,0,0,23.293245,0.225767,134.4
2026/7/11 10:24,0.303551,0,0,23.284203,0.225911,134.6
2026/7/11 10:24,0.303652,1,0,23.157608,0.227069,134.8
2026/7/11 10:24,0.303662,0,0,23.293245,0.227069,135
2026/7/11 10:24,0.303746,0,0,23.275162,0.227069,135.2
2026/7/11 10:24,0.303787,0,0,23.157608,0.227069,135.4
2026/7/11 10:24,0.303824,0,0,23.293245,0.229456,135.6
2026/7/11 10:24,0.303807,0,0,23.257074,0.229528,135.8
2026/7/11 10:24,0.303874,0,0,23.216385,0.229601,136
2026/7/11 10:24,0.303985,0,0,23.293245,0.229601,136.2
2026/7/11 10:24,0.304093,0,0,23.220905,0.229601,136.4
2026/7/11 10:24,0.304043,0,0,23.175694,0.229601,136.6
2026/7/11 10:24,0.304016,0,0,23.288723,0.229601,136.8
2026/7/11 10:24,0.304033,0,0,23.284203,0.229745,137
2026/7/11 10:24,0.303992,0,0,23.175694,0.231843,137.2
2026/7/11 10:24,0.304016,0,0,23.284203,0.23206,137.4
2026/7/11 10:24,0.303958,0,0,23.144045,0.23206,137.6
2026/7/11 10:24,0.303992,0,0,23.175694,0.23206,137.8
2026/7/11 10:24,0.303989,0,0,23.288723,0.23206,138
2026/7/11 10:24,0.303918,0,0,23.144045,0.23206,138.2
2026/7/11 10:24,0.303891,0,0,23.175694,0.23206,138.4
2026/7/11 10:24,0.303787,0,0,23.288723,0.232133,138.6
2026/7/11 10:24,0.3038,0,0,23.144045,0.23452,138.8
2026/7/11 10:24,0.303723,0,0,23.175694,0.234303,139
2026/7/11 10:24,0.303689,0,0,23.293245,0.234447,139.2
2026/7/11 10:24,0.303511,0,0,23.266119,0.23452,139.4
2026/7/11 10:24,0.30346,0,0,23.175694,0.23452,139.6
2026/7/11 10:24,0.303521,0,0,23.288723,0.23452,139.8
2026/7/11 10:24,0.303504,0,0,23.144045,0.23452,140
2026/7/11 10:24,0.3034,0,0,23.216385,0.23452,140.2
2026/7/11 10:24,0.303315,0,0,23.288723,0.23452,140.4
2026/7/11 10:24,0.303083,0,0,23.261597,0.23452,140.6
2026/7/11 10:24,0.302831,0,0,23.175694,0.235532,140.8
2026/7/11 10:24,0.302831,0,0,23.275162,0.236979,141
2026/7/11 10:24,0.302709,0,0,23.144045,0.236979,141.2
2026/7/11 10:24,0.302555,0,0,23.175694,0.236762,141.4
2026/7/11 10:24,0.302373,0,0,23.284203,0.236979,141.6
2026/7/11 10:24,0.302319,0,0,23.157608,0.236979,141.8
2026/7/11 10:24,0.302252,0,0,23.216385,0.236979,142
2026/7/11 10:24,0.302437,0,0,23.275162,0.236979,142.2
2026/7/11 10:24,0.302784,0,1,23.257074,0.236979,142.4
2026/7/11 10:24,0.302959,2,2,23.175694,0.237124,142.6
2026/7/11 10:24,0.303467,2,4,23.293245,0.237124,142.8
2026/7/11 10:24,0.303676,3,4,23.220905,0.239366,143
2026/7/11 10:24,0.30407,3,4,23.216385,0.239439,143.2
2026/7/11 10:24,0.304218,3,3,23.284203,0.239439,143.4
2026/7/11 10:24,0.304628,3,3,23.148567,0.239439,143.6
2026/7/11 10:24,0.305019,3,4,23.216385,0.240668,143.8
2026/7/11 10:24,0.305218,3,4,23.284203,0.241392,144
2026/7/11 10:24,0.305446,3,3,23.175694,0.240958,144.2
2026/7/11 10:24,0.305746,3,4,23.293245,0.241898,144.4
2026/7/11 10:24,0.306032,3,4,23.284203,0.241898,144.6
2026/7/11 10:24,0.306248,3,2,23.175694,0.241898,144.8
2026/7/11 10:24,0.306638,2,3,23.288723,0.241898,145
2026/7/11 10:24,0.306904,3,6,23.293245,0.244285,145.2
2026/7/11 10:24,0.307352,4,6,23.293245,0.243417,145.4
2026/7/11 10:24,0.307557,4,5,23.370106,0.244358,145.6
2026/7/11 10:24,0.307847,3,3,23.293245,0.244358,145.8
2026/7/11 10:24,0.307998,3,3,23.293245,0.244358,146
2026/7/11 10:24,0.30816,3,2,23.379148,0.244358,146.2
2026/7/11 10:24,0.308537,2,3,23.293245,0.244358,146.4
2026/7/11 10:24,0.308729,2,3,23.302288,0.244647,146.6
2026/7/11 10:24,0.308843,2,1,23.428881,0.246817,146.8
2026/7/11 10:24,0.309247,2,3,23.293245,0.246889,147
2026/7/11 10:24,0.309318,2,2,23.302288,0.246889,147.2
2026/7/11 10:24,0.309631,2,3,23.370106,0.246889,147.4
2026/7/11 10:24,0.309678,2,1,23.293245,0.246889,147.6
2026/7/11 10:24,0.309951,2,1,23.302288,0.246889,147.8
2026/7/11 10:24,0.310163,2,1,23.370106,0.246889,148
2026/7/11 10:24,0.310389,2,2,23.293245,0.248047,148.2
2026/7/11 10:24,0.310523,2,2,23.297766,0.249349,148.4
2026/7/11 10:24,0.310816,2,3,23.370106,0.249349,148.6
2026/7/11 10:24,0.311075,2,3,23.293245,0.249349,148.8
2026/7/11 10:24,0.311237,2,2,23.320372,0.249349,149
2026/7/11 10:24,0.311537,2,1,23.333935,0.249349,149.2
2026/7/11 10:24,0.311749,2,4,23.293245,0.249349,149.4
2026/7/11 10:24,0.312062,3,3,23.324894,0.25123,149.6
2026/7/11 10:24,0.312183,2,2,23.428881,0.25123,149.8
2026/7/11 10:24,0.312372,2,1,23.293245,0.251808,150
2026/7/11 10:24,0.312489,2,1,23.311331,0.250579,150.2
2026/7/11 10:24,0.312651,2,1,23.293245,0.251808,150.4
2026/7/11 10:24,0.31291,1,2,23.293245,0.251808,150.6
2026/7/11 10:24,0.313136,2,2,23.302288,0.253038,150.8
2026/7/11 10:24,0.313237,2,1,23.293245,0.253038,151
2026/7/11 10:24,0.313536,2,1,23.293245,0.251808,151.2
2026/7/11 10:24,0.313641,2,1,23.365583,0.253038,151.4
2026/7/11 10:24,0.313907,2,2,23.370106,0.254268,151.6
2026/7/11 10:24,0.313987,2,1,23.293245,0.254268,151.8
2026/7/11 10:24,0.314206,2,1,23.333935,0.254268,152
2026/7/11 10:24,0.314429,1,1,23.370106,0.254268,152.2
2026/7/11 10:24,0.314654,1,1,23.293245,0.254268,152.4
2026/7/11 10:24,0.314769,2,2,23.311331,0.254268,152.6
2026/7/11 10:24,0.31496,2,1,23.293245,0.254268,152.8
2026/7/11 10:24,0.315156,1,1,23.297766,0.254774,153
2026/7/11 10:24,0.315338,1,1,23.428881,0.255425,153.2
2026/7/11 10:24,0.31558,1,1,23.293245,0.256655,153.4
2026/7/11 10:24,0.315634,2,1,23.293245,0.256727,153.6
2026/7/11 10:24,0.315839,1,1,23.297766,0.256727,153.8
2026/7/11 10:24,0.316011,1,1,23.293245,0.256727,154
2026/7/11 10:24,0.316166,1,1,23.293245,0.256727,154.2
2026/7/11 10:24,0.316257,1,1,23.293245,0.256727,154.4
2026/7/11 10:24,0.316442,1,1,23.293245,0.257378,154.6
2026/7/11 10:24,0.316644,1,1,23.306808,0.256872,154.8
2026/7/11 10:24,0.316859,1,1,23.333935,0.259042,155
2026/7/11 10:24,0.316964,1,1,23.293245,0.259187,155.2
2026/7/11 10:24,0.317398,1,2,23.297766,0.259187,155.4
2026/7/11 10:24,0.317543,2,3,23.410797,0.259187,155.6
2026/7/11 10:24,0.317657,2,1,23.293245,0.259187,155.8
2026/7/11 10:24,0.317697,1,1,23.297766,0.259187,156
2026/7/11 10:24,0.317963,1,1,23.428881,0.259187,156.2
2026/7/11 10:24,0.318176,1,1,23.293245,0.259259,156.4
2026/7/11 10:24,0.318307,1,1,23.297766,0.26114,156.6
2026/7/11 10:24,0.318425,1,1,23.293245,0.260561,156.8
2026/7/11 10:24,0.318482,1,0,23.293245,0.260706,157
2026/7/11 10:24,0.318714,1,0,23.302288,0.261646,157.2
2026/7/11 10:24,0.318862,1,1,23.333935,0.261646,157.4
2026/7/11 10:24,0.31898,1,1,23.293245,0.261646,157.6
2026/7/11 10:24,0.319091,1,0,23.329414,0.261646,157.8
2026/7/11 10:24,0.319256,1,1,23.35202,0.261646,158
2026/7/11 10:24,0.319401,1,1,23.293245,0.261646,158.2
2026/7/11 10:24,0.319576,1,1,23.365583,0.2636,158.4
2026/7/11 10:24,0.319616,1,1,23.293245,0.261646,158.6
2026/7/11 10:24,0.319926,1,1,23.293245,0.263889,158.8
2026/7/11 10:24,0.32,1,1,23.324894,0.264034,159
2026/7/11 10:24,0.320169,1,1,23.293245,0.264106,159.2
2026/7/11 10:24,0.320263,1,1,23.293245,0.264106,159.4
2026/7/11 10:24,0.320482,1,1,23.320372,0.264106,159.6
2026/7/11 10:24,0.320562,1,1,23.370106,0.264106,159.8
2026/7/11 10:24,0.320748,1,1,23.293245,0.264106,160
2026/7/11 10:24,0.320886,1,1,23.410797,0.264106,160.2
2026/7/11 10:24,0.321104,1,2,23.293245,0.265987,160.4
2026/7/11 10:24,0.321236,1,1,23.297766,0.264178,160.6
2026/7/11 10:24,0.321391,1,1,23.302288,0.264902,160.8
2026/7/11 10:24,0.321519,1,1,23.293245,0.266638,161
2026/7/11 10:24,0.321646,1,1,23.297766,0.266638,161.2
2026/7/11 10:24,0.321744,1,0,23.35202,0.266638,161.4
2026/7/11 10:24,0.321923,1,0,23.293245,0.266638,161.6
2026/7/11 10:24,0.32204,1,0,23.293245,0.266638,161.8
2026/7/11 10:24,0.322098,1,0,23.297766,0.266638,162
2026/7/11 10:24,0.322145,0,0,23.293245,0.266638,162.2
2026/7/11 10:24,0.32232,0,0,23.302288,0.266638,162.4
2026/7/11 10:24,0.322485,0,0,23.35202,0.268519,162.6
2026/7/11 10:24,0.322609,1,1,23.410797,0.266999,162.8
2026/7/11 10:24,0.322842,1,1,23.293245,0.268663,163
2026/7/11 10:24,0.322939,1,1,23.324894,0.269097,163.2
2026/7/11 10:24,0.323195,1,1,23.293245,0.269097,163.4
2026/7/11 10:24,0.323252,1,1,23.293245,0.269097,163.6
2026/7/11 10:24,0.32337,1,0,23.442446,0.269097,163.8
2026/7/11 10:24,0.323515,1,1,23.293245,0.269097,164
2026/7/11 10:24,0.323643,1,0,23.302288,0.269097,164.2
2026/7/11 10:24,0.32374,1,1,23.410797,0.269097,164.4
2026/7/11 10:24,0.323879,1,1,23.293245,0.270038,164.6
2026/7/11 10:24,0.324047,1,1,23.311331,0.27105,164.8
2026/7/11 10:24,0.324181,1,1,23.311331,0.271412,165
2026/7/11 10:24,0.32437,1,1,23.293245,0.270327,165.2
2026/7/11 10:24,0.324407,1,0,23.329414,0.271557,165.4
2026/7/11 10:24,0.324572,1,0,23.410797,0.271557,165.6
2026/7/11 10:24,0.324703,1,1,23.293245,0.271557,165.8
2026/7/11 10:24,0.324821,1,0,23.293245,0.271557,166
2026/7/11 10:24,0.324862,0,0,23.370106,0.271557,166.2
2026/7/11 10:24,0.324986,0,0,23.293245,0.271557,166.4
2026/7/11 10:24,0.325154,0,1,23.306808,0.271701,166.6
2026/7/11 10:24,0.325319,1,1,23.370106,0.272859,166.8
2026/7/11 10:24,0.32541,1,1,23.293245,0.272786,167
2026/7/11 10:24,0.325656,1,1,23.442446,0.272208,167.2
2026/7/11 10:24,0.325777,1,1,23.293245,0.273076,167.4
2026/7/11 10:24,0.325848,1,0,23.293245,0.274016,167.6
2026/7/11 10:24,0.325952,1,1,23.35202,0.274016,167.8
2026/7/11 10:24,0.326232,1,1,23.293245,0.274016,168
